_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,did_you_read_the_article,did_you_read_the_article:confidence,is_constructive,is_constructive:confidence,is_toxic_popular_answer_1,is_toxic_popular_answer_2,is_toxic:confidence_answer1,is_toxic:confidence_answer2,your_comments,orig__golden,comment,did_you_read_the_article_gold,globe_url,is_constructive_gold,is_constructive_gold_reason,is_toxic_gold,title,url,your_comments_gold
1190863548,FALSE,finalized,3,3/28/2017 22:11:12,1,1,yes,1,1,2,0.6718,0.3282,"

",FALSE,"Several days ago we outlined the path from Trump's victory. It was going to be via Florida, North Carolina and -- one of -- Michigan or Pennsylvania or Minnesota / New Hampshire.The latter were the lower probability. Pennsylvania was his best bet.And it was indeed, it was a three way horse race on Pennsylvania, Michigan, New Hampshire - after Wisconsin, Iowa, Ohio were in Trump's column.Minnesota and New Hampshire stay blue by the slightest of margins.I don't know if Trump did run the 'coal miner' radio ads in Pennsylvania, which has no advance voting - which means it's all on the day - but there was unmistakeable mid-West discontent.The Globe had no idea what they were talking about - they should be paying us to write commentary on here. Not a single writer provided accurate analysis on this election.You had lost your objectivity.",,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863549,FALSE,finalized,3,3/28/2017 22:10:02,1,1,no,1,1,,1,,"

",FALSE,"Victory of democracy over media collusion,corrupt political insiders and '1%' corporate elites and puppet masters!",,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863550,FALSE,finalized,3,3/28/2017 22:10:02,1,1,yes,0.6648,1,2,0.6648,0.3352,"

",FALSE,"'He’s hardly the choice of the establishment, media, cultural, business or political.'In other words, the self-described 'progressives'. The elitists.Elitists talk to each other. Trump talked to the working person.Trump is what happens when elitists call working people 'deplorables'. Maybe the Globe editorial staff should take a note of that",,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863551,FALSE,finalized,3,3/28/2017 22:10:02,1,1,no,1,1,,1,,"

",FALSE,It really means the return to a free American society. Thank God for alternative media and the internet.,,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863552,FALSE,finalized,3,3/28/2017 22:10:02,1,1,yes,0.6833,1,2,0.6648,0.3352,"

",FALSE,"America has done itself, and the world, an enormous self-inflicted injury.Choices have consequences.At a time when the world is facing aggressive and highly motivated totalitarian powers, and enormous international challenges on climate change, ...... the US has just elected Wendell Wilkie and the America Firsters instead of FDR....It takes a special level of wishful thinking to believe that the leaders of China and Russia, and a host of other unsavory despots, will not take advantage of this terrible error.This result is the outcome of thirty years, and more, of failure to defend the integrity of the institutions of democracy.It matters that Wyoming has the same power in the Senate as California.It matters that old-age mortality is a bigger threat to incumbent congressmen than the ballot box.It matters who sits on the Supreme Court and makes decisions on electoral spending, or on gerrymandered congressional boundaries, or on critical provisions of the Voting Rights Act.It matters that the fairness standard apply to all electioneering media.It matters that minority voters not have to stand two or three hours in line to vote, or that Greensboro N.C. not have its advanced polling stations cut from 18 to one.It matters that organised religion be kept out of the electoral process - no group has done more to bring this catastrophe about than evangelical Christians, and their obsession with abortion.It matters in a thousand different ways.Polarisation is driven by the deliberate exploitation of the long known weaknesses of first-past-the-post.  That ground was prepared and the seeds were planted a long, long time before Donald Trump ever decided to run for office.He is merely an opportunist who jumped to the front of the line, in the right place, and at the right time......Perhaps the Globe will finally understand why electoral reform in general, and most particularly abolition of first-past-the-post, is the most urgent priority.",,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863553,FALSE,finalized,3,3/28/2017 22:10:14,1,1,no,1,1,2,0.6481,0.3519,"

",FALSE,Ha-Ha-Ha!!!,,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863554,FALSE,finalized,3,3/28/2017 22:10:14,1,1,yes,1,1,2,0.6481,0.3519,"

",FALSE,"This editorial is a perfect example of how out of touch the lamestream media is and why Trump won in the first place. It's full of lies and misconceptions that are based on political ideology, one of the biggest being that TPTA is dead. The lamestream media is still the lamestream media. Did they learn nothing from what they call 'this stunning upset'",,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863555,FALSE,finalized,3,3/28/2017 22:10:14,1,1,yes,1,1,2,0.6481,0.3519,"

",FALSE,"'He’s hardly the choice of the establishment, media, cultural, business or political. That includes the establishment of his own Republican party, which had been predicting – and quietly hoping – that his leadership would lead to a defeat of cataclysmic proportions'Yes, this was entirely the point as many tried to point out, but were drowned out by accusations of racism and sexism. For me? It doesn't matter who is president. 8 years of Bush and 8 years of Obama, 8 years of Clinton before that, and what has really changed? Not much. I'm just a little guy. But I am going to love watching all the opinion makers, politicians, pundits and media talking heads wring their hands and fret and worry. I'm going to love watching all the big business Wall Street types who poured millions and millions into Hillary's war chest, thinking they bought their candidate and had it in the bag pull their hair out.  They all took the people for granted and abused them, then belittled them and insulted them when they tried to protest. Well  the people bit back.",,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863556,FALSE,finalized,3,3/28/2017 22:10:14,1,1,yes,1,1,2,0.6481,0.3519,"

",FALSE, Last week I posted that Donald Trump had a distinct possibility of winning the US election as this was in essence a Brexit USA style vote and the pollsters and media pundits had it wrong. I got the second highest up plus vote on the day on the G&M. For six months I have been saying that the people I knew in the USA felt a distinct disconnect with DC just like the UK had with Brussels.  The know it all Liberal Democrats are and were out of touch with the general populace of the 'flyover states' and Main Street USA has spoken. In recent days Obama showed his true colours as an out of touch president who tied his legacy coat tails to a nominee who was flawed in the publics view. Thursday morning will be an interesting meeting at the Whitehouse with Trump viewing the new real estate. I know many businessmen who have had past dealings with Trump and his word is his bond in their words and he is a stand up guy.  He will surround himself with advent professionals and will most likely be a great president. His acceptance speech shows that he will now be a committed bridge maker.  Chuck Todd of NBC was the only guy last night that got it early last night and spoke about a massive un polled demographic.  I look forward to seeing CNNs lead pollster eat a bug on TV today like he said he would if Trump won.  Maybe some of these guys should move their offices west of the Hudson to where real people live as Chuck Todd said last night.  I have to say that Trudeau showed well thought restraint in not saying anything negative about Trump and there are lots of world leaders in Europe that will have to back track on their public comments.  He may not be a great president for Canada but that is not his job.  W5 on the weekend showed a great man in the street USA Divided show and it was great journalism diving head long into parts of Ohio that most journalists did not tried.  I had several of my close friends and family watch that show.   I wish Trump and his family the very best for what will be a trying time now that the real difficult work begins.  ,,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863557,FALSE,finalized,3,3/28/2017 22:10:41,1,1,no,1,1,2,0.6552,0.3448,"

",FALSE,"Cheers, y'all!!!",,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863558,FALSE,finalized,3,3/28/2017 22:10:41,1,1,yes,1,1,2,0.6552,0.3448,"

",FALSE,The G&M along with other msm disparaged Trump in every article written for the long campaign and now can't really grasp what happened. How can the G&M believe that a totally one sided view is in any way accurately reflecting the reality when the other half is written off as not existing because they just don't want to recognise it.,,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863559,FALSE,finalized,3,3/28/2017 22:10:41,1,1,no,1,1,2,0.6552,0.3448,"

",FALSE,Why did Trump get elected - because it is 2016.,,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
1190863560,FALSE,finalized,3,3/28/2017 22:10:41,1,1,no,0.6652,2,1,0.6796,0.3204,"

",FALSE,It means the public is sick of dishonest career politicians and their intellectual elite supporters bearing the feeling of entitlement to rule.,,http://www.theglobeandmail.com/opinion/editorials/what-donald-trumps-victory-means-for-canada-and-the-world/article32746841/,,,,What Donald Trump's victory means for Canada and the world - The Globe and Mail,http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/trump.html,
